Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Post_Type
UW–Madison Arboretum,uwarboretum,4684,2019-03-19 11:51:20 EDT,3/19/19,11:51:20,Photo,58,58,0,0,FALSE,https://www.instagram.com/p/BvMhCZcnBoM/,https://www.instagram.com/p/BvMhCZcnBoM/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/53747587_634195263709421_2274557009002122022_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=ndVREfJJ2DMAX_B1zpE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-IXk_eVXRssAOBYe2P8iYp9GfBk1a0u-EGdlLEO0zIZQ&oe=62566267,,"Phenology—the study of periodic occurrences in nature—is both art and science, practiced for millennia across cultures and regions. Learn about different approaches, and even invent your own. Register by April 2 at arboretum.wisc.edu.",,,,-2.38,Photo
UW–Madison Arboretum,uwarboretum,4679,2019-03-15 13:34:07 EDT,3/15/19,13:34:07,Album,119,118,1,0,FALSE,https://www.instagram.com/p/BvCZnomHFXB/,https://www.instagram.com/p/BvCZnomHFXB/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/54513762_129741274753218_6273636108875409577_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Pz98QU-xFkQAX8aA-66&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_81zvVu9UWI0WrERztHrJMpQBpS-KnjHwskNZLGb6X6w&oe=62559568,,Scenes from the thaw #madisonwi #uwmadison,,,,-1.55,Album_Video
UW–Madison Arboretum,uwarboretum,4677,2019-03-13 09:52:50 EDT,3/13/19,9:52:50,Photo,146,146,0,0,FALSE,https://www.instagram.com/p/Bu82tJMnjUl/,https://www.instagram.com/p/Bu82tJMnjUl/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/53259940_402359310590013_3116581787465659713_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=yvZlRX_otyUAX_6graq&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9nV6R9cvUqnsRN1GBj4KRRqCf-6KdRancKpqidXDPegg&oe=6255FE08,,Almost-spring fog. One week til equinox #madisonwi #uwmadison  #wiwx,,,,1.06,Photo
UW–Madison Arboretum,uwarboretum,4666,2019-03-08 16:58:52 EST,3/8/19,16:58:52,Video,34,34,0,513,FALSE,https://www.instagram.com/p/Buw0C0RH88_/,https://www.instagram.com/p/Buw0C0RH88_/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/52854663_1152984491538329_3024248419044855886_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Kgtfq_oJ6NsAX_PXU-0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-So8CaBFcvxmxUFoS87oRZYsYTkAY6qsFxas5TDgq99g&oe=62566A03,,We’re decorating for tomorrow’s volunteer recognition party. There are more than 900 triangles - one for every person who gave their time and efforts to the Arboretum in 2018. A big thank you to all of them! #uwmadison #volunteersrock,,,,-3.44,Album_Video
UW–Madison Arboretum,uwarboretum,4666,2019-03-08 10:09:01 EST,3/8/19,10:09:01,Album,256,254,2,0,FALSE,https://www.instagram.com/p/BuwHcy2HNgE/,https://www.instagram.com/p/BuwHcy2HNgE/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/54169449_148794862820060_7932394824929368293_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=mFdVaFACOSkAX_PtYEx&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-ixcF3FvdWMSUMf5n8BJrrJB7GxJHw8LeaIj8DvqFhaQ&oe=62569164,,"Spring Trail Pond, off Nakoma Road, is a great place to see winter birds. The open-water spring-fed pond attracts waterfowl as well as tree-dwelling birds like cardinals, chickadees, fox sparrows, and red-bellied woodpeckers. (Fox sparrows usually winter south, but a few stay over where there’s enough water and food.) #madisonwi #uwmadison #birding #winter",,,,1.39,Album_Video
UW–Madison Arboretum,uwarboretum,4645,2019-02-22 18:17:48 EST,2/22/19,18:17:48,Photo,161,159,2,0,FALSE,https://www.instagram.com/p/BuM8QfonVzP/,https://www.instagram.com/p/BuM8QfonVzP/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/51588789_306280360087667_3671626063205793224_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=zprDI4Pxy3YAX-2YB7K&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_wXUmBy-rJRfchzVmK-KhfQ096ARXEGyZmKaMgfco30A&oe=62558143,,"White-breasted nuthatches overwinter in Wisconsin and are often seen at bird feeders. They are nicknamed the “upside down bird” because they frequently work their way headfirst down tree trunks looking for insects in the bark. Nuthatches often forage with other birds like chickadees and downy woodpeckers, relying on the other birds’ alarm calls so they can be less vigilant about predators and focus more on finding food. #madisonwi #uwmadison",,,,1.17,Photo
UW–Madison Arboretum,uwarboretum,4598,2019-02-07 14:27:58 EST,2/7/19,14:27:58,Album,185,185,0,0,FALSE,https://www.instagram.com/p/Btl6B-OnyZn/,https://www.instagram.com/p/Btl6B-OnyZn/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/51555128_117006792719276_8227772651666157518_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=1ptIxY8_j9cAX9dyshA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8zO9TaMNHFzEh99fmsi_7YtZd67LJ7-rPJoVqKthHuTA&oe=62569151,,"It’s treacherous out there if your trying to get around. But it’s also beautiful. Stay safe, and today we’ll bring the scenery to you. #madisonwi #uwmadison #wiwx",,,,1.01,Album_Video
UW–Madison Arboretum,uwarboretum,4598,2019-02-07 12:13:33 EST,2/7/19,12:13:33,Photo,204,203,1,0,FALSE,https://www.instagram.com/p/BtlqpgbH_Z1/,https://www.instagram.com/p/BtlqpgbH_Z1/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/50221233_258104038415163_8484883972110280000_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=CxmXnhz8KhYAX9k-mSL&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_lNH-zzR0J2cHTnfsZniKqTAp74J5UGm53PhPkTydjsA&oe=62563C39,,"Our land care crew is spread out clearing ice from sidewalks and parking lots. Restoration, road clearing, scraping ice to keep visitors safe, and so much more – they do it all with dedication and skill. They are the best.",,,,1.48,Photo
UW–Madison Arboretum,uwarboretum,4545,2018-12-03 12:16:36 EST,12/3/18,12:16:36,Photo,102,101,1,0,FALSE,https://www.instagram.com/p/Bq7uiHjnexF/,https://www.instagram.com/p/Bq7uiHjnexF/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/44918751_274646266571259_7865459899352743936_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=hCLF7JgBzngAX_2iff2&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8OStChNVJWy1LaXTvyuFljzWQEhRj-m_04AnyvtHrzeA&oe=6256E5B2,,"Walking through the prairie in fall and winter, you might see some of these swellings, called galls, on plant stems. A gall on a goldenrod stem is caused by the goldenrod gall fly, which lays its eggs near emerging goldenrod stems in the spring. After hatching, the fly larva makes its way into the plant tissues and starts to feed, resulting in the formation of the gall. The gall provides shelter and food for the larva through the winter until it emerges as an adult fly in the spring. The larvae are not completely safe in the galls, however, as they are eaten by small birds and wasp larvae. The gall fly larva’s ability to survive winter temperatures and its interactions with predators and the host plant have made it a common organism for biochemical and ecological research.",,,,-1.35,Photo
UW–Madison Arboretum,uwarboretum,4541,2018-11-19 16:03:40 EST,11/19/18,16:03:40,Photo,236,236,0,0,FALSE,https://www.instagram.com/p/BqYFY7jHRSp/,https://www.instagram.com/p/BqYFY7jHRSp/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/44535198_2112858255693014_38419470305198080_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=m7C7BApe9j4AX9fxCQp&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_IkyBK0FwKgyoPwgR3d2jIiRz86d3jqr9h5beg1kJ54A&oe=6256594F,,When roof drain spout meets little bluestem #nativeplants,,,,1.71,Photo
UW–Madison Arboretum,uwarboretum,4532,2018-11-15 14:29:04 EST,11/15/18,14:29:04,Album,125,123,2,0,FALSE,https://www.instagram.com/p/BqNnYhmnz0z/,https://www.instagram.com/p/BqNnYhmnz0z/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/44589493_352729185276170_4925950798405304320_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=mISCGmC86u4AX9qqvaq&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-ECOYrVqW5TsSLIDtq6q8Rot2CybZ7xFj9kyc_3U8kvw&oe=62568783,,"Wildflower blooms and leaves have withered, but fall and winter plants display distinctive seedheads. Seeds spread by wind, water, animals, and sometime fire. They are an important food source for animals, and stalks offer shelter for insects, birds, and small mammals. Seed dispersal allows plants to spread to areas with less competition and helps maintain species diversity. Pictured are Canada goldenrod, aster, purple giant hyssop, Joe-pye weed, sawtooth sunflower, and thistle. #madisonwi #uwmadison #fall #nativeplants",,,,-1.47,Album_Video
UW–Madison Arboretum,uwarboretum,4525,2018-11-09 10:02:17 EST,11/9/18,10:02:17,Photo,318,313,5,0,FALSE,https://www.instagram.com/p/Bp9sFWyH6aM/,https://www.instagram.com/p/Bp9sFWyH6aM/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/43915230_969194236597978_7940740213511290880_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Wy0eP8VL_8oAX8ODma3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-x3-gDk6-XZWq_bd9p1yvjLDC0jKHJX0trPz-_ay9v3A&oe=62563AE4,,First snow #madisonwi #wiwx,,,,2.3,Photo
UW–Madison Arboretum,uwarboretum,4477,2018-10-10 15:36:41 EDT,10/10/18,15:36:41,Photo,136,135,1,0,FALSE,https://www.instagram.com/p/Bow7o2sgyRN/,https://www.instagram.com/p/Bow7o2sgyRN/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/41721150_510258202719825_5292676211607076864_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Jdak8ASa6wkAX9ghl8G&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8_eq6KChcPNUtncBOoWLVwIcx_5uzFp73TqvtGMiZxAA&oe=625692ED,,"Goldenrod is often blamed for late summer and fall allergies, however the real culprit is usually ragweed. Goldenrod has heavy sticky pollen, which can only be pollinated by insects, whereas ragweed pollen is released into the air and carried by the wind. Pollinators such as birds, bees, and monarchs rely on goldenrod for food in the fall, when most other flowers have already gone to seed. #madisonwi #uwmadison #uwfall #nativeplants #pollinators",,,,-1.01,Photo
UW–Madison Arboretum,uwarboretum,4465,2018-09-24 14:48:27 EDT,9/24/18,14:48:27,Photo,116,116,0,0,FALSE,https://www.instagram.com/p/BoHpZmbgWcm/,https://www.instagram.com/p/BoHpZmbgWcm/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/41537535_302989077183655_7252267122150080512_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=0qDHglO55IAAX-8d5JF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9zpXBjMlosVbUouJNnrh-vY-s3aXiXcL2pjLZY7Em81Q&oe=62556CAA,,Clouds over Curtis Prairie feather like tall grasses #madisonwi #uwmadison #uwfall #prairie #wisconsin,,,,-1.19,Photo
UW–Madison Arboretum,uwarboretum,4457,2018-09-17 14:35:54 EDT,9/17/18,14:35:54,Album,166,166,0,0,FALSE,https://www.instagram.com/p/Bn1mZj_HoJ4/,https://www.instagram.com/p/Bn1mZj_HoJ4/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/41526489_335504493688839_784114385181212672_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=2BSBYj8IyUUAX-egIBG&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8oC6XfZjtzP67BDqJ2MyLs8kF31_A0YsBQxgBRCHVIrA&oe=62564D65,,"As we await fall color, there is still a lot to see in Longenecker Horticultural Gardens if you look closely. Many pollinators are attracted to the showy seven-son flower, including monarchs and hummingbirds. Hydrangeas attract bumblebees, honeybees, and wasps. The colorful crabapple fruit found on trees this time of year will persist through the winter and help feed birds. Bright orange Magnolia seeds emerge from lumpy pods when ripe. With this post we introduce Heidi (@heidimichelleportfolio), our student communications assistant, who took the photos and helped research and write the post. #uwmadison #madisonwi #horticulture #pollinators",,,,-1.11,Album_Video
UW–Madison Arboretum,uwarboretum,4404,2018-09-16 13:00:19 EDT,9/16/18,13:00:19,Photo,252,250,2,0,FALSE,https://www.instagram.com/p/Bny2qiunZLZ/,https://www.instagram.com/p/Bny2qiunZLZ/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/41520080_273170436739411_452338392177311744_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=t2eCHtd_fF4AX8Th_IA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8vqutJtgFKsJHwe9WGbtVPfD1_Fnt4R163pCKY09XjWw&oe=6255CF03,,"📷: @fowlerkenton
・・・
Running into the light this morning in the @uwarboretum 
#sundaymorningview 
#sunrays☀️ #madisonwisconsin 
#followyourpath",,,,1.83,Photo
UW–Madison Arboretum,uwarboretum,4408,2018-09-14 18:09:27 EDT,9/14/18,18:09:27,Photo,234,232,2,0,FALSE,https://www.instagram.com/p/BnuQc9YnOi5/,https://www.instagram.com/p/BnuQc9YnOi5/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40724866_2204863263121389_3111059487843155968_n.jpg?_nc_cat=109&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=7oRsvd9lfsQAX91-QQh&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-0cHIUt_z2mo_N1sFZYFY4CRgWc-HOZcRVxygfyxS52g&oe=62569539,,Sometimes we get up-close sightings of animals when they hang around on the outside wall of the Visitor Center in the morning. #madisonwi #uwmadison #insectsofinstagram,,,,1.7,Photo
UW–Madison Arboretum,uwarboretum,4390,2018-08-03 10:04:43 EDT,8/3/18,10:04:43,Photo,327,320,7,0,FALSE,https://www.instagram.com/p/BmBPl6WgQCx/,https://www.instagram.com/p/BmBPl6WgQCx/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/37612740_226234471368060_9074117160200044544_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=zfFiBET6tZIAX8JPau8&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8Z0B2qi8PbBzb7uYLsiaQsaCq4jRG_jzd4fqhVCsixBA&oe=625640C2,,Crane family foraging near the Visitor Center and Longenecker Horticultural Gardens. This is one of two pairs that nest here every year. The juvenile (at right) is almost as big as its parents.,,,,2.37,Photo
UW–Madison Arboretum,uwarboretum,4391,2018-07-27 14:27:59 EDT,7/27/18,14:27:59,Photo,92,91,1,0,FALSE,https://www.instagram.com/p/BlvsKGgAdVr/,https://www.instagram.com/p/BlvsKGgAdVr/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/37009190_241570629998936_8756858646282895360_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=E6ftCmqCQAwAX-iQ0hd&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9zXHgb2PmDuoUDn4C43uiWwNshZC0-gISA9CKh9c0Yxw&oe=6256289F,,"Thank you to @uwmadisonafrica and the #MandelaFellows, who shared enthusiasm, expertise, and insights during their service project here. The exchange of knowledge and perspectives about ecology, a healthy environment, and public engagement was so valuable. #YALIatUW",,,,-1.5,Photo
UW–Madison Arboretum,uwarboretum,4386,2018-07-25 13:38:53 EDT,7/25/18,13:38:53,Photo,129,129,0,0,FALSE,https://www.instagram.com/p/Blqc8ulAV2L/,https://www.instagram.com/p/Blqc8ulAV2L/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/37371725_696473130705949_2204470553983582208_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=pRtECVj9PsUAX9ch6To&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_oSZwg3MLgO_1F5gL8ArzalGLWj1vkajqyntYpMgsIGQ&oe=6255E639,,Garden volunteers and summer students keeping the native plant garden beautiful. #madisonwi #uwmadison #nativeplants #pollinatorhabitat,,,,-1.07,Photo
UW–Madison Arboretum,uwarboretum,4368,2018-06-19 18:56:21 EDT,6/19/18,18:56:21,Photo,141,140,1,0,FALSE,https://www.instagram.com/p/BkOUqVRgKDU/,https://www.instagram.com/p/BkOUqVRgKDU/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/35256107_2195349023812540_6275229450346954752_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=KGQrZ-O543cAX_IWOMm&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_uZb_DfDdNpJe-jf-DFozOsCRD7IDankIlfVek_Mq_-g&oe=6255C8A2,,Raindrops on grasses and flowers in the Native Plant Garden. (Not pictured: the muddy trails in the natural areas.) #madisonwi #uwmadison #rainrainrain,,,,1.02,Photo
UW–Madison Arboretum,uwarboretum,4342,2018-06-05 20:07:31 EDT,6/5/18,20:07:31,Photo,146,146,0,0,FALSE,https://www.instagram.com/p/BjqZrZNANk2/,https://www.instagram.com/p/BjqZrZNANk2/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/33355463_592641834451929_8159256368436477952_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=vsR084xKghkAX-gSNTu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-EgUCoDtmZ4NFIS__9kN87xHufpKy0SrWu0BSk9x0FJg&oe=62569973,,"Curtis Prairie, sunshine, and sky #madisonwi #uwmadison #prairie #nativeplants #wisconsin",,,,1.06,Photo
UW–Madison Arboretum,uwarboretum,4289,2018-05-18 13:10:23 EDT,5/18/18,13:10:23,Photo,222,220,2,0,FALSE,https://www.instagram.com/p/Bi7ToeaAxDM/,https://www.instagram.com/p/Bi7ToeaAxDM/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/31757611_131369257726418_3393911516968255488_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=RuGqWX-L9l4AX9FOGfZ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-FrHATM7B1Y1HuO9wFsBCFcmtAu-JL4USo4S_gJS-V5g&oe=6255903B,,"Blooms! Now that we have your attention, we’d like to add a few reminders: pets, picnics, alcohol, tree climbing, hammocks, and drones are not allowed (see more at arboretum.wisc.edu/visit/etiquette/). And please always stay on trails. But don’t let this dampen your enthusiasm – your cooperation helps minimize the human impact and protect all that lives here at the Arboretum. Thank you!",,,,1.61,Photo
UW–Madison Arboretum,uwarboretum,4273,2018-05-16 10:25:52 EDT,5/16/18,10:25:52,Photo,405,396,9,0,FALSE,https://www.instagram.com/p/Bi13NuRABuh/,https://www.instagram.com/p/Bi13NuRABuh/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/31514746_253307952078694_6598715091317686272_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=sYSi3FYRVWwAX8k_VJx&_nc_oc=AQlrT-ipY2nIM2ev83sP3R9cGKtg_4TLRh8vQep7Uf2QAGSbZrT4mqRdfb1g0vUZqjQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_RdQAlpahlbk8vnXorvQxq0cjdMBjksreVcNp00aN1kg&oe=6256EAE1,,Shades of lilac #madisonwi #uwmadison #horticulture,,,,2.93,Photo
UW–Madison Arboretum,uwarboretum,4255,2018-05-10 19:51:26 EDT,5/10/18,19:51:26,Photo,241,240,1,0,FALSE,https://www.instagram.com/p/BinbK4LgKDW/,https://www.instagram.com/p/BinbK4LgKDW/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/31214816_165913164081065_511910056724267008_n.jpg?_nc_cat=104&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=MfvEjMZa_SsAX9KFKgi&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-Cv1ySGKZIfnNmSINowqJv_dItTClSiW7V9PSycj3XVA&oe=6255BA3E,,Prairie trillium #madisonwi #uwmadison,,,,1.75,Photo
UW–Madison Arboretum,uwarboretum,4247,2018-05-09 20:12:40 EDT,5/9/18,20:12:40,Photo,347,343,4,0,FALSE,https://www.instagram.com/p/Bik4zZ4AjtQ/,https://www.instagram.com/p/Bik4zZ4AjtQ/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/31474688_1661848357196812_3503434664779972608_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=68-U5hjWxj0AX_qC2yS&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-wnzW1FcwAO19WKtLLG8W-zpFu8bJLMbZsFD9-BjNIPQ&oe=62564E6F,,A magnolia and its carpet of dropped petals in Longenecker Horticultural Gardens #madisonwi #uwmadison,,,,2.51,Photo
UW–Madison Arboretum,uwarboretum,4203,2018-04-25 10:02:51 EDT,4/25/18,10:02:51,Photo,279,269,10,0,FALSE,https://www.instagram.com/p/Bh_v41SgPVu/,https://www.instagram.com/p/Bh_v41SgPVu/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/30856590_1913469472289347_7782105287195885568_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=e6nbOI_RJ0AAX-Q5P2d&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_RoBb6oimUBzRlgfWi6VFyBmGp__pCwn7k95G12SLBbA&oe=62567A4F,,"At long last, it’s begun. Magnolia buds are just starting to open on some trees. #spring #madisonwi #uwmadison",,,,2.02,Photo
UW–Madison Arboretum,uwarboretum,4202,2018-04-24 22:22:36 EDT,4/24/18,22:22:36,Photo,46,45,1,0,FALSE,https://www.instagram.com/p/Bh-fv_BAHKf/,https://www.instagram.com/p/Bh-fv_BAHKf/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/30830553_606651099699893_7630066640373153792_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=ucDq4k93buMAX8Jm4Mk&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-FdNQzdd5f3zgL27p2Nhyp5ILa5bwqbdrRmA1HmCx3Kg&oe=625554A4,,"#Repost @isthmusmadison with @get_repost
・・・
There’s still time to enter our Arboretum Issue cover contest! Four covers means four chances to win a pair of @isthmusuncorked tickets.
☀️ Tag us in your photos.
🍷 Deadline to enter is April 26.
#madisonwi #isthmusmadison #uwarboretum #uwmadison #wisconsin #altweekly #midwest #optoutside",,,,-3,Photo
UW–Madison Arboretum,uwarboretum,4179,2018-04-16 09:50:49 EDT,4/16/18,9:50:49,Photo,155,155,0,0,FALSE,https://www.instagram.com/p/BhojWzWAM7T/,https://www.instagram.com/p/BhojWzWAM7T/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/30087679_2067224206880947_7723543210546429952_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=_3XKoYHV4-EAX9Ztzsl&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-TYor-4A0VQSS1-v3IS26OOL0aDDUwLMbgxgED_UKbAQ&oe=62566650,,We’d rather be burning prairie #rxfire #neverendingwinter,,,,1.12,Photo
UW–Madison Arboretum,uwarboretum,4167,2018-03-24 14:22:23 EDT,3/24/18,14:22:23,Photo,105,104,1,0,FALSE,https://www.instagram.com/p/Bgt0JpDjPxx/,https://www.instagram.com/p/Bgt0JpDjPxx/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/29088542_1683824168376772_2422615963036811264_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=6gnIcdkG-bAAX9oMWJe&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_nHR14alt0V_7Lfex15pxibZ4mfy5P9aQfb-mdi1jr0A&oe=6256EFF8,,"We started prescribed fire season this year by burning two hill prairies at outlying properties. Prescribed fire mimics a natural process that helps clear invasive species and restores plant diversity. #rxfire (📷: @christopherkregel) #Repost @christopherkregel with @get_repost
・・・
Prescribed Fire at Oliver Prairie SNA a UW Arboretum off-site. #rxfire #wisconsin #conservation",,,,-1.31,Photo
UW–Madison Arboretum,uwarboretum,4160,2018-03-02 09:15:18 EST,3/2/18,9:15:18,Photo,133,132,1,0,FALSE,https://www.instagram.com/p/Bf0uYrGjLcC/,https://www.instagram.com/p/Bf0uYrGjLcC/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/28157415_2065132957039270_4255052279427629056_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=ikKvkGU_900AX-FZ_Zc&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9pmy25QHdVxVeSgVLBz2ONq87c5aP335xKCD99jCn6Bw&oe=6256FCA4,,Happy March. Soon this will all be green. #madisonwi #uwmadison #almostspring,,,,-1.04,Photo
UW–Madison Arboretum,uwarboretum,4157,2018-02-27 13:53:24 EST,2/27/18,13:53:24,Photo,187,186,1,0,FALSE,https://www.instagram.com/p/Bftf0_hj6lr/,https://www.instagram.com/p/Bftf0_hj6lr/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/28427299_364545080621401_5231095326999314432_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=CS58Gd1Og5wAX-gFt0S&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT839pEGSS0w-SbUzZpDLC2FL3llvfcJ9ObJ-hDmhwByYQ&oe=625600E3,,Feels like spring? Time to strut. #madisonwi #uwmadison #urbanwildlife,,,,1.36,Photo
UW–Madison Arboretum,uwarboretum,4151,2018-02-22 18:15:36 EST,2/22/18,18:15:36,Photo,183,183,0,0,FALSE,https://www.instagram.com/p/BfhF2-ND2Vz/,https://www.instagram.com/p/BfhF2-ND2Vz/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/28157165_679154402474168_1543797673532850176_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=X7BIZcfgPb4AX9qvUG5&_nc_oc=AQkSREf8hyi17KDwEyIBG9pW0w4mM0Gbjfg3rgolGPu3mWWA5msoVo7bo5nS-WghF8U&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8Qf2IGl1u-GRjp6J-M2I1x37ZX2pzBHLt4y8QqO3tmRg&oe=6256949A,,Ice designs #madisonwi #uwmadison #winter,,,,1.33,Photo
